player_name,category,team,book,line,site_projection,diff,diff_pct,direction
Rashid Shaheed,rushing-yards,sea,draftkings,1.5,4.4,2.9000000000000004,193.33,Over
Geno Smith,passing-tds,nyj,riverscasino,0.5,1.2,0.7,140.0,Over
Geno Smith,passing-tds,nyj,hardrock,0.5,1.2,0.7,140.0,Over
Geno Smith,passing-tds,nyj,caesars,0.5,1.2,0.7,140.0,Over
Geno Smith,passing-tds,nyj,sleeper,0.5,1.2,0.7,140.0,Over
Geno Smith,passing-tds,nyj,fanatics,0.5,1.2,0.7,140.0,Over
Geno Smith,passing-tds,nyj,fanduel,0.5,1.2,0.7,140.0,Over
Jayden Daniels,passing-tds,was,draftkings,0.5,1.2,0.7,140.0,Over
Jayden Daniels,passing-tds,was,riverscasino,0.5,1.2,0.7,140.0,Over
Jayden Daniels,passing-tds,was,hardrock,0.5,1.2,0.7,140.0,Over
Jayden Daniels,passing-tds,was,caesars,0.5,1.2,0.7,140.0,Over
Jayden Daniels,passing-tds,was,sleeper,0.5,1.2,0.7,140.0,Over
Jayden Daniels,passing-tds,was,fanduel,0.5,1.2,0.7,140.0,Over
Andrei Iosivas,receiving-yards,cin,sleeper,8.5,19.0,10.5,123.53,Over
Tua Tagovailoa,passing-tds,atl,draftkings,0.5,1.1,0.6000000000000001,120.0,Over
Tua Tagovailoa,passing-tds,atl,riverscasino,0.5,1.1,0.6000000000000001,120.0,Over
Derrick Henry,receptions,bal,sleeper,0.5,1.1,0.6000000000000001,120.0,Over
Darnell Mooney,receptions,nyg,sleeper,0.5,1.1,0.6000000000000001,120.0,Over
Darius Slayton,receiving-yards,nyg,fanatics,10.5,23.0,12.5,119.05,Over
Josh Whyle,first-touchdown-scorer,gnb,fanduel,0.5,0.0,-0.5,-100.0,Under
Josh Cameron,first-touchdown-scorer,jax,draftkings,0.5,0.0,-0.5,-100.0,Under
Josh Cameron,first-touchdown-scorer,jax,caesars,0.5,0.0,-0.5,-100.0,Under
Josh Cameron,first-touchdown-scorer,jax,fanduel,0.5,0.0,-0.5,-100.0,Under
Dareke Young,first-touchdown-scorer,lvr,draftkings,0.5,0.0,-0.5,-100.0,Under
Dareke Young,first-touchdown-scorer,lvr,caesars,0.5,0.0,-0.5,-100.0,Under
Dareke Young,first-touchdown-scorer,lvr,fanatics,0.5,0.0,-0.5,-100.0,Under
Dareke Young,first-touchdown-scorer,lvr,fanduel,0.5,0.0,-0.5,-100.0,Under
Devin Duvernay,first-touchdown-scorer,ari,fanduel,0.5,0.0,-0.5,-100.0,Under
Roschon Johnson,touchdowns,chi,fanatics,0.5,0.0,-0.5,-100.0,Under
Roschon Johnson,touchdowns,chi,fanduel,0.5,0.0,-0.5,-100.0,Under
David Martin-Robinson,first-touchdown-scorer,ten,caesars,0.5,0.0,-0.5,-100.0,Under
David Martin-Robinson,first-touchdown-scorer,ten,fanatics,0.5,0.0,-0.5,-100.0,Under
David Martin-Robinson,first-touchdown-scorer,ten,fanduel,0.5,0.0,-0.5,-100.0,Under
Carsen Ryan,first-touchdown-scorer,cle,draftkings,0.5,0.0,-0.5,-100.0,Under
Carsen Ryan,first-touchdown-scorer,cle,fanduel,0.5,0.0,-0.5,-100.0,Under
Chris Manhertz,first-touchdown-scorer,nyg,draftkings,0.5,0.0,-0.5,-100.0,Under
Chris Manhertz,first-touchdown-scorer,nyg,fanatics,0.5,0.0,-0.5,-100.0,Under
Chris Manhertz,first-touchdown-scorer,nyg,fanduel,0.5,0.0,-0.5,-100.0,Under
Thomas Fidone,first-touchdown-scorer,nyg,draftkings,0.5,0.0,-0.5,-100.0,Under
Thomas Fidone,first-touchdown-scorer,nyg,fanduel,0.5,0.0,-0.5,-100.0,Under
Kylen Granson,first-touchdown-scorer,ten,draftkings,0.5,0.0,-0.5,-100.0,Under
Kylen Granson,first-touchdown-scorer,ten,caesars,0.5,0.0,-0.5,-100.0,Under
Christian Kirk,touchdowns,sfo,draftkings,0.5,0.0,-0.5,-100.0,Under
Christian Kirk,touchdowns,sfo,caesars,0.5,0.0,-0.5,-100.0,Under
Christian Kirk,touchdowns,sfo,fanatics,0.5,0.0,-0.5,-100.0,Under
Brycen Tremayne,first-touchdown-scorer,car,draftkings,0.5,0.0,-0.5,-100.0,Under
Brycen Tremayne,first-touchdown-scorer,car,caesars,0.5,0.0,-0.5,-100.0,Under
Brycen Tremayne,first-touchdown-scorer,car,fanatics,0.5,0.0,-0.5,-100.0,Under
Brycen Tremayne,first-touchdown-scorer,car,fanduel,0.5,0.0,-0.5,-100.0,Under
LaJohntay Wester,first-touchdown-scorer,bal,draftkings,0.5,0.0,-0.5,-100.0,Under
LaJohntay Wester,first-touchdown-scorer,bal,caesars,0.5,0.0,-0.5,-100.0,Under
LaJohntay Wester,first-touchdown-scorer,bal,fanduel,0.5,0.0,-0.5,-100.0,Under
Dyami Brown,first-touchdown-scorer,was,draftkings,0.5,0.0,-0.5,-100.0,Under
Dyami Brown,first-touchdown-scorer,was,fanatics,0.5,0.0,-0.5,-100.0,Under
Dyami Brown,first-touchdown-scorer,was,fanduel,0.5,0.0,-0.5,-100.0,Under
Ryan Miller,first-touchdown-scorer,mia,draftkings,0.5,0.0,-0.5,-100.0,Under
Ryan Miller,first-touchdown-scorer,mia,hardrock,0.5,0.0,-0.5,-100.0,Under
Ryan Miller,first-touchdown-scorer,mia,caesars,0.5,0.0,-0.5,-100.0,Under
Ryan Miller,first-touchdown-scorer,mia,fanatics,0.5,0.0,-0.5,-100.0,Under
Ryan Miller,first-touchdown-scorer,mia,fanduel,0.5,0.0,-0.5,-100.0,Under
David Martin-Robinson,first-touchdown-scorer,ten,draftkings,0.5,0.0,-0.5,-100.0,Under
Alec Ingold,first-touchdown-scorer,lac,draftkings,0.5,0.0,-0.5,-100.0,Under
Alec Ingold,first-touchdown-scorer,lac,caesars,0.5,0.0,-0.5,-100.0,Under
Alec Ingold,first-touchdown-scorer,lac,fanatics,0.5,0.0,-0.5,-100.0,Under
Alec Ingold,first-touchdown-scorer,lac,fanduel,0.5,0.0,-0.5,-100.0,Under
Nick Kallerup,first-touchdown-scorer,sea,draftkings,0.5,0.0,-0.5,-100.0,Under
Nick Kallerup,first-touchdown-scorer,sea,caesars,0.5,0.0,-0.5,-100.0,Under
Nick Kallerup,first-touchdown-scorer,sea,fanduel,0.5,0.0,-0.5,-100.0,Under
Ian Thomas,first-touchdown-scorer,lvr,draftkings,0.5,0.0,-0.5,-100.0,Under
Ian Thomas,first-touchdown-scorer,lvr,caesars,0.5,0.0,-0.5,-100.0,Under
Ian Thomas,first-touchdown-scorer,lvr,fanatics,0.5,0.0,-0.5,-100.0,Under
Ian Thomas,first-touchdown-scorer,lvr,fanduel,0.5,0.0,-0.5,-100.0,Under
Tank Dell,touchdowns,hou,draftkings,0.5,0.0,-0.5,-100.0,Under
Tank Dell,touchdowns,hou,caesars,0.5,0.0,-0.5,-100.0,Under
Tank Dell,touchdowns,hou,fanatics,0.5,0.0,-0.5,-100.0,Under
Ameer Abdullah,touchdowns,jax,draftkings,0.5,0.0,-0.5,-100.0,Under
Ameer Abdullah,touchdowns,jax,hardrock,0.5,0.0,-0.5,-100.0,Under
Ameer Abdullah,touchdowns,jax,caesars,0.5,0.0,-0.5,-100.0,Under
Ameer Abdullah,touchdowns,jax,fanatics,0.5,0.0,-0.5,-100.0,Under
Ameer Abdullah,touchdowns,jax,fanduel,0.5,0.0,-0.5,-100.0,Under
Ke'Shawn Williams,first-touchdown-scorer,cin,draftkings,0.5,0.0,-0.5,-100.0,Under
Ke'Shawn Williams,first-touchdown-scorer,cin,caesars,0.5,0.0,-0.5,-100.0,Under
Ke'Shawn Williams,first-touchdown-scorer,cin,fanduel,0.5,0.0,-0.5,-100.0,Under
Chris Blair,first-touchdown-scorer,atl,draftkings,0.5,0.0,-0.5,-100.0,Under
Chris Blair,first-touchdown-scorer,atl,caesars,0.5,0.0,-0.5,-100.0,Under
Chris Blair,first-touchdown-scorer,atl,fanatics,0.5,0.0,-0.5,-100.0,Under
Chris Blair,first-touchdown-scorer,atl,fanduel,0.5,0.0,-0.5,-100.0,Under
Jackson Meeks,first-touchdown-scorer,det,draftkings,0.5,0.0,-0.5,-100.0,Under
Jackson Meeks,first-touchdown-scorer,det,caesars,0.5,0.0,-0.5,-100.0,Under
Jackson Meeks,first-touchdown-scorer,det,fanduel,0.5,0.0,-0.5,-100.0,Under
J. Michael Sturdivant,first-touchdown-scorer,gnb,draftkings,0.5,0.0,-0.5,-100.0,Under
J. Michael Sturdivant,first-touchdown-scorer,gnb,fanatics,0.5,0.0,-0.5,-100.0,Under
J. Michael Sturdivant,first-touchdown-scorer,gnb,fanduel,0.5,0.0,-0.5,-100.0,Under
Ben Yurosek,first-touchdown-scorer,min,draftkings,0.5,0.0,-0.5,-100.0,Under
Ben Yurosek,first-touchdown-scorer,min,caesars,0.5,0.0,-0.5,-100.0,Under
Ben Yurosek,first-touchdown-scorer,min,fanduel,0.5,0.0,-0.5,-100.0,Under
Matthew Stafford,rushing-yards,,draftkings,0.5,0.0,-0.5,-100.0,Under
Matthew Stafford,rushing-yards,,fanduel,0.5,0.0,-0.5,-100.0,Under
Gavin Bartholomew,first-touchdown-scorer,min,draftkings,0.5,0.0,-0.5,-100.0,Under
Gavin Bartholomew,first-touchdown-scorer,min,caesars,0.5,0.0,-0.5,-100.0,Under
Gavin Bartholomew,first-touchdown-scorer,min,fanduel,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,first-touchdown-scorer,nwe,draftkings,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,first-touchdown-scorer,nwe,caesars,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,first-touchdown-scorer,nwe,fanatics,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,first-touchdown-scorer,nwe,fanduel,0.5,0.0,-0.5,-100.0,Under
Tyler Goodson,touchdowns,atl,fanatics,0.5,0.0,-0.5,-100.0,Under
Lew Nichols,touchdowns,pit,fanatics,0.5,0.0,-0.5,-100.0,Under
Travis Homer,touchdowns,pit,fanatics,0.5,0.0,-0.5,-100.0,Under
Jawhar Jordan,touchdowns,hou,fanatics,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,first-touchdown-scorer,jax,draftkings,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,first-touchdown-scorer,jax,hardrock,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,first-touchdown-scorer,jax,caesars,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,first-touchdown-scorer,jax,fanatics,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,first-touchdown-scorer,jax,fanduel,0.5,0.0,-0.5,-100.0,Under
Montorie Foster,first-touchdown-scorer,sea,draftkings,0.5,0.0,-0.5,-100.0,Under
Montorie Foster,first-touchdown-scorer,sea,hardrock,0.5,0.0,-0.5,-100.0,Under
Montorie Foster,first-touchdown-scorer,sea,caesars,0.5,0.0,-0.5,-100.0,Under
Montorie Foster,first-touchdown-scorer,sea,fanatics,0.5,0.0,-0.5,-100.0,Under
Montorie Foster,first-touchdown-scorer,sea,fanduel,0.5,0.0,-0.5,-100.0,Under
Kevin Coleman,first-touchdown-scorer,mia,draftkings,0.5,0.0,-0.5,-100.0,Under
Kevin Coleman,first-touchdown-scorer,mia,caesars,0.5,0.0,-0.5,-100.0,Under
Kevin Coleman,first-touchdown-scorer,mia,fanatics,0.5,0.0,-0.5,-100.0,Under
Kevin Coleman,first-touchdown-scorer,mia,fanduel,0.5,0.0,-0.5,-100.0,Under
Trevor Etienne,touchdowns,car,hardrock,0.5,0.0,-0.5,-100.0,Under
Matthew Stafford,first-touchdown-scorer,,fanduel,0.5,0.0,-0.5,-100.0,Under
Andrew Beck,first-touchdown-scorer,nyj,draftkings,0.5,0.0,-0.5,-100.0,Under
Andrew Beck,first-touchdown-scorer,nyj,caesars,0.5,0.0,-0.5,-100.0,Under
Andrew Beck,first-touchdown-scorer,nyj,fanatics,0.5,0.0,-0.5,-100.0,Under
Andrew Beck,first-touchdown-scorer,nyj,fanduel,0.5,0.0,-0.5,-100.0,Under
Efton Chism,first-touchdown-scorer,nwe,draftkings,0.5,0.0,-0.5,-100.0,Under
Efton Chism,first-touchdown-scorer,nwe,caesars,0.5,0.0,-0.5,-100.0,Under
Efton Chism,first-touchdown-scorer,nwe,fanatics,0.5,0.0,-0.5,-100.0,Under
Efton Chism,first-touchdown-scorer,nwe,fanduel,0.5,0.0,-0.5,-100.0,Under
Charlie Woerner,first-touchdown-scorer,atl,draftkings,0.5,0.0,-0.5,-100.0,Under
Charlie Woerner,first-touchdown-scorer,atl,caesars,0.5,0.0,-0.5,-100.0,Under
Charlie Woerner,first-touchdown-scorer,atl,fanatics,0.5,0.0,-0.5,-100.0,Under
Charlie Woerner,first-touchdown-scorer,atl,fanduel,0.5,0.0,-0.5,-100.0,Under
Seydou Traore,first-touchdown-scorer,mia,draftkings,0.5,0.0,-0.5,-100.0,Under
Seydou Traore,first-touchdown-scorer,mia,fanduel,0.5,0.0,-0.5,-100.0,Under
Scotty Miller,touchdowns,chi,fanatics,0.5,0.0,-0.5,-100.0,Under
Marlin Klein,first-touchdown-scorer,hou,caesars,0.5,0.0,-0.5,-100.0,Under
Marlin Klein,first-touchdown-scorer,hou,fanduel,0.5,0.0,-0.5,-100.0,Under
Nikko Remigio,first-touchdown-scorer,kan,draftkings,0.5,0.0,-0.5,-100.0,Under
Nikko Remigio,first-touchdown-scorer,kan,caesars,0.5,0.0,-0.5,-100.0,Under
Nikko Remigio,first-touchdown-scorer,kan,fanatics,0.5,0.0,-0.5,-100.0,Under
Nikko Remigio,first-touchdown-scorer,kan,fanduel,0.5,0.0,-0.5,-100.0,Under
Max Bredeson,first-touchdown-scorer,min,draftkings,0.5,0.0,-0.5,-100.0,Under
Max Bredeson,first-touchdown-scorer,min,caesars,0.5,0.0,-0.5,-100.0,Under
Max Bredeson,first-touchdown-scorer,min,fanduel,0.5,0.0,-0.5,-100.0,Under
Matthew Stafford,first-touchdown-scorer,,draftkings,0.5,0.0,-0.5,-100.0,Under
Matthew Stafford,first-touchdown-scorer,,caesars,0.5,0.0,-0.5,-100.0,Under
Matthew Stafford,first-touchdown-scorer,,fanatics,0.5,0.0,-0.5,-100.0,Under
Josh Cameron,touchdowns,jax,draftkings,0.5,0.0,-0.5,-100.0,Under
Josh Cameron,touchdowns,jax,caesars,0.5,0.0,-0.5,-100.0,Under
Josh Cameron,touchdowns,jax,fanduel,0.5,0.0,-0.5,-100.0,Under
Eli Heidenreich,touchdowns,pit,draftkings,0.5,0.0,-0.5,-100.0,Under
Eli Heidenreich,touchdowns,pit,hardrock,0.5,0.0,-0.5,-100.0,Under
Eli Heidenreich,touchdowns,pit,caesars,0.5,0.0,-0.5,-100.0,Under
Eli Heidenreich,touchdowns,pit,fanduel,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,first-touchdown-scorer,bal,caesars,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,first-touchdown-scorer,bal,fanduel,0.5,0.0,-0.5,-100.0,Under
E.J. Jenkins,first-touchdown-scorer,phi,fanatics,0.5,0.0,-0.5,-100.0,Under
E.J. Jenkins,first-touchdown-scorer,phi,fanduel,0.5,0.0,-0.5,-100.0,Under
Camden Brown,first-touchdown-scorer,dal,draftkings,0.5,0.0,-0.5,-100.0,Under
Camden Brown,first-touchdown-scorer,dal,caesars,0.5,0.0,-0.5,-100.0,Under
Camden Brown,first-touchdown-scorer,dal,fanduel,0.5,0.0,-0.5,-100.0,Under
Jonathan Mingo,first-touchdown-scorer,dal,draftkings,0.5,0.0,-0.5,-100.0,Under
Jonathan Mingo,first-touchdown-scorer,dal,caesars,0.5,0.0,-0.5,-100.0,Under
Jonathan Mingo,first-touchdown-scorer,dal,fanatics,0.5,0.0,-0.5,-100.0,Under
Jonathan Mingo,first-touchdown-scorer,dal,fanduel,0.5,0.0,-0.5,-100.0,Under
Marlin Klein,first-touchdown-scorer,hou,draftkings,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,touchdowns,bal,draftkings,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,touchdowns,bal,hardrock,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,touchdowns,bal,caesars,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,touchdowns,bal,fanduel,0.5,0.0,-0.5,-100.0,Under
Ricky Pearsall,touchdowns,sfo,draftkings,0.5,0.0,-0.5,-100.0,Under
Ricky Pearsall,touchdowns,sfo,caesars,0.5,0.0,-0.5,-100.0,Under
Tim Patrick,first-touchdown-scorer,nyj,hardrock,0.5,0.0,-0.5,-100.0,Under
Tim Patrick,first-touchdown-scorer,nyj,caesars,0.5,0.0,-0.5,-100.0,Under
Tim Patrick,first-touchdown-scorer,nyj,fanatics,0.5,0.0,-0.5,-100.0,Under
Tim Patrick,first-touchdown-scorer,nyj,fanduel,0.5,0.0,-0.5,-100.0,Under
Raheim Sanders,first-touchdown-scorer,cle,draftkings,0.5,0.0,-0.5,-100.0,Under
Raheim Sanders,first-touchdown-scorer,cle,hardrock,0.5,0.0,-0.5,-100.0,Under
Raheim Sanders,first-touchdown-scorer,cle,caesars,0.5,0.0,-0.5,-100.0,Under
Raheim Sanders,first-touchdown-scorer,cle,fanduel,0.5,0.0,-0.5,-100.0,Under
Josh Cuevas,first-touchdown-scorer,bal,draftkings,0.5,0.0,-0.5,-100.0,Under
Kene Nwangwu,touchdowns,nyj,draftkings,0.5,0.0,-0.5,-100.0,Under
Kene Nwangwu,touchdowns,nyj,hardrock,0.5,0.0,-0.5,-100.0,Under
Kene Nwangwu,touchdowns,nyj,caesars,0.5,0.0,-0.5,-100.0,Under
Tim Patrick,first-touchdown-scorer,nyj,draftkings,0.5,0.0,-0.5,-100.0,Under
Kene Nwangwu,touchdowns,nyj,fanatics,0.5,0.0,-0.5,-100.0,Under
Kene Nwangwu,touchdowns,nyj,fanduel,0.5,0.0,-0.5,-100.0,Under
CJ Williams,touchdowns,jax,draftkings,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,touchdowns,jax,draftkings,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,touchdowns,jax,hardrock,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,touchdowns,jax,caesars,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,touchdowns,jax,fanatics,0.5,0.0,-0.5,-100.0,Under
Quintin Morris,touchdowns,jax,fanduel,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,touchdowns,nwe,draftkings,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,touchdowns,nwe,hardrock,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,touchdowns,nwe,caesars,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,touchdowns,nwe,fanatics,0.5,0.0,-0.5,-100.0,Under
Cameron Latu,touchdowns,nwe,fanduel,0.5,0.0,-0.5,-100.0,Under
Nick Westbrook-Ikhine,touchdowns,ind,fanatics,0.5,0.0,-0.5,-100.0,Under
Reggie Gilliam,touchdowns,nwe,draftkings,0.5,0.0,-0.5,-100.0,Under
Reggie Gilliam,touchdowns,nwe,caesars,0.5,0.0,-0.5,-100.0,Under
Reggie Gilliam,touchdowns,nwe,fanatics,0.5,0.0,-0.5,-100.0,Under
Reggie Gilliam,touchdowns,nwe,fanduel,0.5,0.0,-0.5,-100.0,Under
Cade Stover,first-touchdown-scorer,hou,draftkings,0.5,0.0,-0.5,-100.0,Under
Cade Stover,first-touchdown-scorer,hou,caesars,0.5,0.0,-0.5,-100.0,Under
Cade Stover,first-touchdown-scorer,hou,fanatics,0.5,0.0,-0.5,-100.0,Under
Cade Stover,first-touchdown-scorer,hou,fanduel,0.5,0.0,-0.5,-100.0,Under
Tanner Arkin,touchdowns,nwe,draftkings,0.5,0.0,-0.5,-100.0,Under
Tanner Arkin,touchdowns,nwe,hardrock,0.5,0.0,-0.5,-100.0,Under
Tanner Arkin,touchdowns,nwe,caesars,0.5,0.0,-0.5,-100.0,Under
Tanner Arkin,touchdowns,nwe,fanduel,0.5,0.0,-0.5,-100.0,Under
Michael Burton,touchdowns,cle,draftkings,0.5,0.0,-0.5,-100.0,Under
Michael Burton,touchdowns,cle,hardrock,0.5,0.0,-0.5,-100.0,Under
Michael Burton,touchdowns,cle,caesars,0.5,0.0,-0.5,-100.0,Under
Michael Burton,touchdowns,cle,fanduel,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,touchdowns,,draftkings,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,touchdowns,,hardrock,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,touchdowns,,caesars,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,touchdowns,,fanatics,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,touchdowns,,fanduel,0.5,0.0,-0.5,-100.0,Under
Sam Roush,touchdowns,chi,draftkings,0.5,0.0,-0.5,-100.0,Under
Eric Saubert,first-touchdown-scorer,sea,draftkings,0.5,0.0,-0.5,-100.0,Under
Eric Saubert,first-touchdown-scorer,sea,caesars,0.5,0.0,-0.5,-100.0,Under
Eric Saubert,first-touchdown-scorer,sea,fanatics,0.5,0.0,-0.5,-100.0,Under
Eric Saubert,first-touchdown-scorer,sea,fanduel,0.5,0.0,-0.5,-100.0,Under
KeAndre Lambert-Smith,first-touchdown-scorer,lac,draftkings,0.5,0.0,-0.5,-100.0,Under
KeAndre Lambert-Smith,first-touchdown-scorer,lac,caesars,0.5,0.0,-0.5,-100.0,Under
KeAndre Lambert-Smith,first-touchdown-scorer,lac,fanduel,0.5,0.0,-0.5,-100.0,Under
CJ Daniels,first-touchdown-scorer,,draftkings,0.5,0.0,-0.5,-100.0,Under
CJ Daniels,first-touchdown-scorer,,hardrock,0.5,0.0,-0.5,-100.0,Under
CJ Daniels,first-touchdown-scorer,,caesars,0.5,0.0,-0.5,-100.0,Under
CJ Daniels,first-touchdown-scorer,,fanatics,0.5,0.0,-0.5,-100.0,Under
CJ Daniels,first-touchdown-scorer,,fanduel,0.5,0.0,-0.5,-100.0,Under
Lil'Jordan Humphrey,first-touchdown-scorer,den,fanduel,0.5,0.0,-0.5,-100.0,Under
Tyler Conklin,first-touchdown-scorer,det,draftkings,0.5,0.0,-0.5,-100.0,Under
Tyler Conklin,first-touchdown-scorer,det,caesars,0.5,0.0,-0.5,-100.0,Under
Tyler Conklin,first-touchdown-scorer,det,fanduel,0.5,0.0,-0.5,-100.0,Under
Jaylin Lane,first-touchdown-scorer,was,draftkings,0.5,0.0,-0.5,-100.0,Under
Jaylin Lane,first-touchdown-scorer,was,hardrock,0.5,0.0,-0.5,-100.0,Under
Jaylin Lane,first-touchdown-scorer,was,caesars,0.5,0.0,-0.5,-100.0,Under
Jaylin Lane,first-touchdown-scorer,was,fanduel,0.5,0.0,-0.5,-100.0,Under
Max Klare,first-touchdown-scorer,,draftkings,0.5,0.0,-0.5,-100.0,Under
Max Klare,first-touchdown-scorer,,hardrock,0.5,0.0,-0.5,-100.0,Under
Max Klare,first-touchdown-scorer,,caesars,0.5,0.0,-0.5,-100.0,Under
Max Klare,first-touchdown-scorer,,fanduel,0.5,0.0,-0.5,-100.0,Under
Sam Roush,touchdowns,chi,hardrock,0.5,0.0,-0.5,-100.0,Under
Sam Roush,touchdowns,chi,caesars,0.5,0.0,-0.5,-100.0,Under
Sam Roush,touchdowns,chi,fanduel,0.5,0.0,-0.5,-100.0,Under
Roschon Johnson,touchdowns,chi,caesars,0.5,0.0,-0.5,-100.0,Under
Colson Yankoff,first-touchdown-scorer,was,fanatics,0.5,0.0,-0.5,-100.0,Under
Colson Yankoff,first-touchdown-scorer,was,draftkings,0.5,0.0,-0.5,-100.0,Under
Tanner Hudson,touchdowns,cin,fanatics,0.5,0.0,-0.5,-100.0,Under
Sam Roush,first-touchdown-scorer,chi,fanduel,0.5,0.0,-0.5,-100.0,Under
Simi Fehoko,first-touchdown-scorer,ari,fanduel,0.5,0.0,-0.5,-100.0,Under
Simi Fehoko,first-touchdown-scorer,ari,fanatics,0.5,0.0,-0.5,-100.0,Under
Simi Fehoko,first-touchdown-scorer,ari,caesars,0.5,0.0,-0.5,-100.0,Under
Simi Fehoko,first-touchdown-scorer,ari,draftkings,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,first-touchdown-scorer,,fanduel,0.5,0.0,-0.5,-100.0,Under
Ronnie Rivers,first-touchdown-scorer,,fanatics,0.5,0.0,-0.5,-100.0,Under
Devin Duvernay,first-touchdown-scorer,ari,draftkings,0.5,0.0,-0.5,-100.0,Under
Tai Felton,first-touchdown-scorer,min,caesars,0.5,0.0,-0.5,-100.0,Under
Deion Burks,first-touchdown-scorer,ind,draftkings,0.5,0.0,-0.5,-100.0,Under
Deion Burks,first-touchdown-scorer,ind,caesars,0.5,0.0,-0.5,-100.0,Under
Deion Burks,first-touchdown-scorer,ind,fanduel,0.5,0.0,-0.5,-100.0,Under
Dohnte Meyers,first-touchdown-scorer,cin,draftkings,0.5,0.0,-0.5,-100.0,Under
Dohnte Meyers,first-touchdown-scorer,cin,fanatics,0.5,0.0,-0.5,-100.0,Under
Dohnte Meyers,first-touchdown-scorer,cin,fanduel,0.5,0.0,-0.5,-100.0,Under
Lil'Jordan Humphrey,first-touchdown-scorer,den,draftkings,0.5,0.0,-0.5,-100.0,Under
Lil'Jordan Humphrey,first-touchdown-scorer,den,caesars,0.5,0.0,-0.5,-100.0,Under
Lil'Jordan Humphrey,first-touchdown-scorer,den,fanatics,0.5,0.0,-0.5,-100.0,Under
Elijah Moore,first-touchdown-scorer,phi,caesars,0.5,0.0,-0.5,-100.0,Under
Elijah Moore,first-touchdown-scorer,phi,fanduel,0.5,0.0,-0.5,-100.0,Under
Kaden Wetjen,first-touchdown-scorer,pit,draftkings,0.5,0.0,-0.5,-100.0,Under
Kaden Wetjen,first-touchdown-scorer,pit,caesars,0.5,0.0,-0.5,-100.0,Under
Kaden Wetjen,first-touchdown-scorer,pit,fanduel,0.5,0.0,-0.5,-100.0,Under
Tai Felton,first-touchdown-scorer,min,fanduel,0.5,0.0,-0.5,-100.0,Under
Malik Willis,passing-tds,mia,draftkings,0.5,1.0,0.5,100.0,Over
Malik Willis,passing-tds,mia,riverscasino,0.5,1.0,0.5,100.0,Over
Malik Willis,passing-tds,mia,hardrock,0.5,1.0,0.5,100.0,Over
Malik Willis,passing-tds,mia,caesars,0.5,1.0,0.5,100.0,Over
Malik Willis,passing-tds,mia,sleeper,0.5,1.0,0.5,100.0,Over
Malik Willis,passing-tds,mia,fanatics,0.5,1.0,0.5,100.0,Over
Malik Willis,passing-tds,mia,fanduel,0.5,1.0,0.5,100.0,Over
Mitchell Evans,first-touchdown-scorer,car,hardrock,0.5,0.0,-0.5,-100.0,Under
Mitchell Evans,first-touchdown-scorer,car,caesars,0.5,0.0,-0.5,-100.0,Under
Mitchell Evans,first-touchdown-scorer,car,fanduel,0.5,0.0,-0.5,-100.0,Under
Jalen Brooks,first-touchdown-scorer,ari,fanatics,0.5,0.0,-0.5,-100.0,Under
Elijah Moore,first-touchdown-scorer,phi,draftkings,0.5,0.0,-0.5,-100.0,Under
Elijah Moore,first-touchdown-scorer,phi,hardrock,0.5,0.0,-0.5,-100.0,Under
Josh Jacobs,first-touchdown-scorer,gnb,draftkings,0.5,0.0,-0.5,-100.0,Under
Josh Jacobs,first-touchdown-scorer,gnb,fanduel,0.5,0.0,-0.5,-100.0,Under
Velus Jones,touchdowns,sea,fanatics,0.5,0.0,-0.5,-100.0,Under
Michael Carter,touchdowns,ten,fanatics,0.5,0.0,-0.5,-100.0,Under
Devin Duvernay,touchdowns,ari,draftkings,0.5,0.0,-0.5,-100.0,Under
